"Metering point","OBIS code","Unit","Started at","Value (1-65:1.29.9)","Interval length (min)","Estimated/measured/edited","Version"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T10:15:00+02:00","0.113","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T10:30:00+02:00","0.587","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T10:45:00+02:00","0.419","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T11:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T11:15:00+02:00","6.597","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T11:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T11:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T12:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T12:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T12:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T12:45:00+02:00","11.226","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T13:00:00+02:00","8.280","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T13:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T13:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T13:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T14:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T14:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T14:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T14:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T15:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T15:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T15:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T15:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T16:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T16:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T16:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T16:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T17:00:00+02:00","0.134","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T17:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T17:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T17:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T18:00:00+02:00","0.113","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T18:15:00+02:00","0.406","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T18:30:00+02:00","32.871","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T18:45:00+02:00","82.898","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T19:00:00+02:00","85.853","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T19:15:00+02:00","71.353","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T19:30:00+02:00","1.472","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T19:45:00+02:00","0.759","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T20:00:00+02:00","0.799","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T20:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T20:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T20:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T21:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T21:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T21:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T21:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T22:00:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T22:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T22:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T22:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T23:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T23:15:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T23:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-03T23:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T00:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T00:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T00:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T00:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T01:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T01:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T01:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T01:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T02:00:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T02:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T02:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T02:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T03:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T03:15:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T03:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T03:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T04:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T04:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T04:30:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T04:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T05:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T05:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T05:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T05:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T06:00:00+02:00","19.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T06:15:00+02:00","20.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T06:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T06:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T07:00:00+02:00","80.110","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T07:15:00+02:00","5.805","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T07:30:00+02:00","0.491","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T07:45:00+02:00","1.185","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T08:00:00+02:00","50.574","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T08:15:00+02:00","19.250","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T08:30:00+02:00","4.290","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T08:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T09:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T09:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T09:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T09:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T10:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T10:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T10:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T10:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T11:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T11:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T11:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T11:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T12:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T12:15:00+02:00","4.367","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T12:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T12:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T13:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T13:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T13:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T13:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T14:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T14:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T14:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T14:45:00+02:00","0.331","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T15:00:00+02:00","0.735","15","Estimated","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T15:15:00+02:00","0.988","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T15:30:00+02:00","0.432","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T15:45:00+02:00","0.580","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T16:00:00+02:00","75.064","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T16:15:00+02:00","34.241","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T16:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T16:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T17:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T17:15:00+02:00","0.508","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T17:30:00+02:00","0.508","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T17:45:00+02:00","0.863","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T18:00:00+02:00","16.545","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T18:15:00+02:00","32.987","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T18:30:00+02:00","9.409","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T18:45:00+02:00","0.381","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T19:00:00+02:00","0.997","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T19:15:00+02:00","0.616","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T19:30:00+02:00","0.645","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T19:45:00+02:00","0.776","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T20:00:00+02:00","0.799","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T20:15:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T20:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T20:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T21:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T21:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T21:30:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T21:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T22:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T22:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T22:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T22:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T23:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T23:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T23:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-04T23:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T00:00:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T00:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T00:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T00:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T01:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T01:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T01:30:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T01:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T02:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T02:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T02:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T02:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T03:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T03:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T03:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T03:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T04:00:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T04:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T04:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T04:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T05:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T05:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T05:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T05:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T06:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T06:15:00+02:00","40.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T06:30:00+02:00","125.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T06:45:00+02:00","30.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T07:00:00+02:00","62.403","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T07:15:00+02:00","0.681","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T07:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T07:45:00+02:00","0.345","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T08:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T08:15:00+02:00","15.901","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T08:30:00+02:00","35.963","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T08:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T09:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T09:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T09:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T09:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T10:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T10:15:00+02:00","7.888","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T10:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T10:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T11:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T11:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T11:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T11:45:00+02:00","28.395","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T12:00:00+02:00","12.503","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T12:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T12:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T12:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T13:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T13:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T13:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T13:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T14:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T14:15:00+02:00","0.354","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T14:30:00+02:00","38.016","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T14:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T15:00:00+02:00","27.820","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T15:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T15:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T15:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T16:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T16:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T16:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T16:45:00+02:00","6.703","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T17:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T17:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T17:30:00+02:00","6.440","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T17:45:00+02:00","13.659","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T18:00:00+02:00","10.830","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T18:15:00+02:00","2.999","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T18:30:00+02:00","73.062","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T18:45:00+02:00","30.650","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T19:00:00+02:00","89.098","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T19:15:00+02:00","52.127","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T19:30:00+02:00","28.233","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T19:45:00+02:00","5.942","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T20:00:00+02:00","0.793","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T20:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T20:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T20:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T21:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T21:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T21:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T21:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.9","kW","2025-09-05T22:00:00+02:00","0.800","15","Measured","1"
