"Metering point","OBIS code","Unit","Started at","Value (1-65:1.29.3)","Interval length (min)","Estimated/measured/edited","Version"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T01:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T01:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T01:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T02:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T02:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T02:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T02:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T03:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T03:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T03:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T03:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T04:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T04:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T04:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T04:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T05:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T05:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T05:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T05:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T06:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T06:15:00+02:00","0.044","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T06:30:00+02:00","0.080","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T06:45:00+02:00","0.266","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T07:00:00+02:00","0.565","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T07:15:00+02:00","0.764","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T07:30:00+02:00","0.563","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T07:45:00+02:00","12.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T08:00:00+02:00","9.611","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T08:15:00+02:00","11.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T08:30:00+02:00","11.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T08:45:00+02:00","12.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T09:00:00+02:00","7.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T09:15:00+02:00","2.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T09:30:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T09:45:00+02:00","18.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T10:00:00+02:00","36.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T10:15:00+02:00","69.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T10:30:00+02:00","51.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T10:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T11:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T11:15:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T11:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T11:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T12:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T12:15:00+02:00","18.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T12:30:00+02:00","25.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T12:45:00+02:00","9.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T13:00:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T13:15:00+02:00","4.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T13:30:00+02:00","4.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T13:45:00+02:00","20.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T14:00:00+02:00","17.199","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T14:15:00+02:00","14.065","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T14:30:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T14:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T15:00:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T15:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T15:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T15:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T16:00:00+02:00","0.729","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T16:15:00+02:00","0.460","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T16:30:00+02:00","0.685","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T16:45:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T17:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T17:15:00+02:00","2.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T17:30:00+02:00","5.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T17:45:00+02:00","4.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T18:00:00+02:00","53.965","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T18:15:00+02:00","9.590","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T18:30:00+02:00","10.844","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T18:45:00+02:00","75.888","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T19:00:00+02:00","48.319","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T19:15:00+02:00","1.318","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T19:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T19:45:00+02:00","2.230","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T20:00:00+02:00","23.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T20:15:00+02:00","14.117","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T20:30:00+02:00","11.816","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T20:45:00+02:00","4.194","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T21:00:00+02:00","0.875","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T21:15:00+02:00","0.135","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T21:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T21:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T22:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T22:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T22:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T22:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T23:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T23:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T23:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-21T23:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T00:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T00:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T00:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T00:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T01:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T01:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T01:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T01:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T02:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T02:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T02:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T02:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T03:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T03:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T03:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T03:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T04:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T04:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T04:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T04:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T05:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T05:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T05:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T05:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T06:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T06:15:00+02:00","0.021","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T06:30:00+02:00","0.023","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T06:45:00+02:00","0.041","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T07:00:00+02:00","0.036","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T07:15:00+02:00","0.092","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T07:30:00+02:00","0.515","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T07:45:00+02:00","0.241","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T08:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T08:15:00+02:00","0.131","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T08:30:00+02:00","0.230","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T08:45:00+02:00","2.542","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T09:00:00+02:00","3.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T09:15:00+02:00","0.504","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T09:30:00+02:00","0.596","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T09:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T10:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T10:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T10:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T10:45:00+02:00","20.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T11:00:00+02:00","50.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T11:15:00+02:00","41.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T11:30:00+02:00","11.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T11:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T12:00:00+02:00","16.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T12:15:00+02:00","92.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T12:30:00+02:00","114.558","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T12:45:00+02:00","128.986","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T13:00:00+02:00","4.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T13:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T13:30:00+02:00","2.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T13:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T14:00:00+02:00","1.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T14:15:00+02:00","11.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T14:30:00+02:00","12.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T14:45:00+02:00","11.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T15:00:00+02:00","8.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T15:15:00+02:00","8.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T15:30:00+02:00","3.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T15:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T16:00:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T16:15:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T16:30:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T16:45:00+02:00","0.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T17:00:00+02:00","53.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T17:15:00+02:00","48.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T17:30:00+02:00","32.521","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T17:45:00+02:00","0.415","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T18:00:00+02:00","2.400","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T18:15:00+02:00","31.873","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T18:30:00+02:00","23.789","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T18:45:00+02:00","6.117","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T19:00:00+02:00","0.309","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T19:15:00+02:00","0.565","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T19:30:00+02:00","8.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T19:45:00+02:00","9.160","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T20:00:00+02:00","6.131","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T20:15:00+02:00","0.320","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T20:30:00+02:00","0.069","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T20:45:00+02:00","0.042","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T21:00:00+02:00","0.006","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T21:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T21:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T21:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T22:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T22:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T22:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T22:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T23:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T23:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T23:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-22T23:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T00:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T00:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T00:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T00:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T01:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T01:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T01:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T01:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T02:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T02:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T02:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T02:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T03:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T03:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T03:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T03:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T04:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T04:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T04:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T04:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T05:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T05:15:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T05:30:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T05:45:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T06:00:00+02:00","0.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T06:15:00+02:00","0.087","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T06:30:00+02:00","0.178","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T06:45:00+02:00","0.257","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T07:00:00+02:00","0.186","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T07:15:00+02:00","0.377","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T07:30:00+02:00","0.496","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T07:45:00+02:00","2.811","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T08:00:00+02:00","5.380","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T08:15:00+02:00","12.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T08:30:00+02:00","12.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T08:45:00+02:00","12.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T09:00:00+02:00","11.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T09:15:00+02:00","64.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T09:30:00+02:00","71.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T09:45:00+02:00","43.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T10:00:00+02:00","25.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T10:15:00+02:00","11.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T10:30:00+02:00","12.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T10:45:00+02:00","16.800","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T11:00:00+02:00","23.200","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T11:15:00+02:00","20.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T11:30:00+02:00","17.102","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T11:45:00+02:00","19.167","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T12:00:00+02:00","28.431","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T12:15:00+02:00","32.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T12:30:00+02:00","53.600","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T12:45:00+02:00","20.000","15","Measured","1"
"LU0000010669300000000000070620104","1-65:1.29.3","kW","2025-07-23T13:00:00+02:00","0.800","15","Measured","1"
